gene,t_stat,p_value,log2FC,p_adj
DNASE1L3,33.89022268523374,1.5835234708731177e-157,3.1028770846560794,6.416187073956156e-155
SPRY1,34.32257012278279,2.1868788059187614e-157,1.8626325859788189,8.633685378136197e-155
ABCA6,33.55902681264327,2.921285849786135e-157,2.751225343253977,1.1244759557289281e-154
CADM3,32.71480091012498,3.368850052437466e-157,3.3486837824074183,1.2651264453019429e-154
MEOX2,33.85915409458165,3.48466155877396e-157,2.8049672162698354,1.2774603338200633e-154
PEAR1,35.13211966557232,7.626782256360128e-157,1.9753804186507926,2.730920148864579e-154
EMCN,33.956490990523,8.187980403611626e-156,1.886168687830704,2.8652348698729135e-153
SDPR,37.154999701736024,1.3937209364025805e-155,3.5517363749999955,4.7686936128423405e-153
SCN3B,32.55777338286555,2.352762423566858e-155,2.4431263941798926,7.875105007751937e-153
BMX,34.677314788170094,5.03376020337324e-155,2.968004092592593,1.6490384223688888e-152
ALDH1A2,34.15166178545262,6.182274139160975e-155,3.053786836640219,1.983093227513782e-152
LAMA2,31.566021889737698,2.883700623940171e-154,2.313881471560853,9.061293572817718e-152
ABCA9,34.97115428468071,3.914462210558911e-154,3.4380123029100567,1.2054194931195111e-151
PLCXD3,32.8418006416037,2.373580289179465e-153,3.126529574735449,7.165885433822789e-151
GEM,32.19149732278455,2.961287507550611e-153,1.7960614074074108,8.768258414183991e-151
ABCA10,36.370755767260164,1.473104253719133e-152,3.486637237433864,4.2795068291534887e-150
NRIP2,32.543745272288774,1.5145788251731173e-152,1.388154935846563,4.318512994664905e-150
TCEAL7,33.75025151173351,5.821077876015638e-152,2.0797792903439145,1.629584291945687e-149
AVPR2,34.57812187703007,7.905082500687855e-152,2.7299321904761884,2.173474201126623e-149
FCER1A,31.387865357048184,1.6053884432499576e-151,2.57460570701058,4.336520326442035e-149
FLRT2,31.259061410154228,1.6856444485165075e-150,2.061267722222216,4.474804754104942e-148
THSD1,32.706474463697745,1.9614747910129705e-150,1.3999816474867748,5.1187842978350354e-148
ADCY4,32.61136797917743,6.016316178856607e-150,1.783695188492067,1.5438870034309197e-147
C21orf34,32.285540239277346,6.848530599647462e-150,2.265700123677256,1.7286364859470815e-147
LOC399959,31.112393981998366,1.6438679271824265e-149,1.7854103994709085,4.0823603991657773e-147
OGN,30.800183014191344,9.029576294210159e-149,3.428564752645503,2.206799780983394e-146
ERG,32.66799077339551,1.9629838683336205e-148,1.5657323432539831,4.722509784489493e-146
GLI1,30.91491364719613,1.1167677470747523e-147,2.065589902777771,2.6453650771861477e-145
ABI3BP,30.688614633489983,1.5700612762208118e-146,2.618232451058198,3.66276264696543e-144
S1PR1,33.64430911117348,9.39082341397038e-146,1.9067667671957569,2.15806728514779e-143
MMRN2,33.45266767617819,3.2287282018275564e-145,1.6772825390211636,7.310695312285131e-143
SNCAIP,29.662406622734164,4.855526376210131e-145,1.8622301673280433,1.0834860813696723e-142
SHE,32.74868387419518,6.681380650996924e-145,1.8578010859788483,1.4696173983342806e-142
NAALADL1,30.61859811453379,1.178697913200535e-144,1.4305779358465625,2.5561143337392448e-142
MRGPRF,31.63100038352629,2.2661298312104223e-144,2.0977512288359854,4.846055695992621e-142
CORO2B,32.14572321280194,1.156078001294887e-143,2.0681266660052913,2.438374381635257e-141
CFI,30.173997622839956,1.5278589489950415e-143,1.6405900932539685,3.1789789510373855e-141
MYH11,32.26702602634098,2.2407390722718013e-142,3.3223055800264696,4.6000879327691895e-140
THSD7B,30.706074914902175,2.27618542729871e-142,2.5037138148148173,4.6113719768576625e-140
TAL1,32.34092786026251,2.782120891840352e-142,1.7523126633597954,5.563157840476091e-140
RCBTB2,30.614781203703924,4.027445025257375e-141,1.0642921316137537,7.950073212036897e-139
OSR1,29.618081300988756,2.4145394223572184e-140,3.0745844874338655,4.7059067703840627e-138
GPR124,31.232211133856367,2.951591842334958e-140,1.461587300264556,5.680707449553919e-138
TNXB,34.111421910033854,3.383919943264658e-140,3.3964355720899464,6.432372267462461e-138
LRRN4CL,32.590699279872965,3.457817508012318e-140,2.911420751322746,6.492684898886057e-138
LRFN5,31.34182220659994,5.380927469523788e-140,2.4121507156084716,9.981944608223827e-138
CD300LG,33.912266775292814,1.1660148331398054e-139,4.763291065476197,2.1372774268873313e-137
CHRDL1,31.42950113727155,1.3629326324597474e-139,4.1246682896825355,2.4688322049391446e-137
GDF10,32.89425930071477,2.953489666289449e-139,3.430891942460315,5.287776789751005e-137
PDE7B,31.204779450013188,3.0126717501051315e-139,1.6725220899470843,5.331736429467668e-137
TSHZ2,31.565892538895316,6.168594997531233e-139,2.5449790985449656,1.0792938315566863e-136
SCARA5,33.0915027825941,8.637524744530776e-139,4.680685861772485,1.4942917808038243e-136
GPIHBP1,32.776482406588485,9.549632233700155e-139,3.1330614080687855,1.6337298611364587e-136
RELN,31.954880600323513,1.1699542008168232e-138,3.7340816058201107,1.979536794502926e-136
ZNF423,28.85789657777162,1.7168740837219462e-138,1.6244227089947074,2.8733380725072613e-136
LRRC70,32.77863395121605,3.676077297473787e-138,1.8426137076719602,6.086081951527301e-136
PI16,30.849736424687805,2.2160704198831184e-137,4.455079978835979,3.6298761973340825e-135
RERGL,31.347623842339026,8.085057859812382e-137,3.553721897486764,1.3103751143950658e-134
MMRN1,31.481736018963552,9.61138895349816e-137,3.422324763227519,1.5415266220521997e-134
CXorf36,32.78502120696519,4.837327560068286e-136,1.7254382281746068,7.678384787873341e-134
DBX2,31.32525517205992,6.4857203776685226e-136,2.10713936111111,1.0189860883159414e-133
FAM13C,30.895061501466962,1.3681400484245744e-135,2.1441093743386173,2.1278032652114315e-133
LTBP2,28.647342063286402,1.6597877841396185e-134,1.450572634920654,2.5555752512397706e-132
SYN2,29.904914359754752,1.877583982663749e-134,3.0378252248677264,2.862293126838985e-132
PTGER4,29.16109005213645,4.490297531765022e-134,1.5203999093915348,6.778148146724122e-132
NDN,29.50878942448863,4.605673905122161e-134,1.6642752982804243,6.884811758948147e-132
ADH1B,29.693779256239225,1.5323663297900686e-133,5.536094294312174,2.268638882670931e-131
PDE2A,33.02609402774469,2.6292374253193206e-133,2.490377074074061,3.855463679775389e-131
ZFP36L2,28.859466475228604,7.396509730761619e-133,1.2647537824074142,1.0743779275899683e-130
SVEP1,30.901474692504316,1.1920980058852073e-132,2.6906994060846623,1.715395607160237e-130
CACHD1,29.78190158046187,1.6430867815089655e-132,1.9163222599206318,2.3424636273049577e-130
CLEC1A,30.547513447809422,2.692294457582597e-132,1.5531408009259264,3.80305117095406e-130
LDB2,31.647614059201167,2.9536020841641857e-132,1.707117773148167,4.134237389988725e-130
TGFBR2,31.442084487289193,4.137306761513217e-132,1.8250980317460481,5.738929027659369e-130
PAPLN,28.19815881364039,8.41900322817159e-132,1.4918065687830673,1.1573874348585532e-129
KLHL29,31.06100934107921,1.6562964548165717e-131,2.256120742724864,2.2568138508682083e-129
STARD8,29.671319766322853,3.3548664557436556e-131,1.2237097341269871,4.531129720972374e-129
ANKRD29,29.09524718012266,3.410202662365693e-131,2.227908283730158,4.5658165558647456e-129
KCTD12,29.67743121053618,7.325058295231945e-131,1.4544214041005414,9.722751945835022e-129
C18orf34,31.933075621615572,7.78998388035388e-131,2.6849671560846593,1.0251485624428092e-128
PHYHIP,30.64025360418372,1.0033703107221467e-130,2.305040612433856,1.3092281927278722e-128
SPRY2,30.95262742159125,1.7148404542359864e-130,2.011762399470909,2.2187729809976036e-128
F10,31.042073380786494,1.7402850279064848e-130,2.4141922473544914,2.2329307145563457e-128
TSLP,31.32905650293157,3.2616177559938705e-130,2.822201496031751,4.1503412057055887e-128
PDE1A,29.1273421180205,4.5686049761050834e-130,1.7230778353174694,5.765804165335244e-128
MAMDC2,29.920542224073873,6.3228906059844965e-130,2.838092582010588,7.914922492710837e-128
ENPP2,30.3298900183056,9.959525063684557e-130,2.349866642857137,1.2366678016576703e-127
ARHGEF15,30.845022415736075,2.4580174505417246e-129,1.6171437791005179,3.027687574879275e-127
LMOD1,30.442138054872437,3.297949593285241e-129,2.217553167989422,4.030042054588322e-127
MEIS2,28.358904712286076,4.061065996548882e-129,1.6266254047619109,4.923482925107334e-127
ATOH8,32.05033910956369,5.2806900285117477e-129,2.9187210337301606,6.352092528827764e-127
CHL1,29.10056514259269,1.0150792013041721e-128,3.0126095780423396,1.2115639118201811e-126
FMO2,29.11041444905807,1.1006997642852924e-128,3.1752334960317556,1.303651866976973e-126
GAS7,27.925108672516046,2.1207554641296883e-128,1.5322433260582198,2.4926161741377717e-126
CXCL12,28.761747859532075,3.7191185496605956e-128,1.7767441309524052,4.338126387054863e-126
EVC2,27.28257757613748,7.424463004224183e-128,1.4955319212962985,8.595071945566898e-126
CDO1,29.741981034519686,9.708816633423226e-128,2.939481414021164,1.1155720127225181e-125
ADH1C,29.66640778862755,9.927840373888815e-128,3.5925220628306853,1.1322885795316006e-125
KCNA6,28.148499837165414,2.0109570676317008e-127,2.0923913935185117,2.276669556641566e-125
FBLN5,28.093676388302917,3.0670674125698703e-127,1.6674765211640246,3.4469807993677587e-125
EBF3,30.81645181662287,3.575304950709433e-127,2.2481537281746062,3.9890558207299376e-125
SCN3A,30.72236606055521,4.7583213171760045e-127,2.887681502645504,5.270782253277621e-125
C8orf79,27.851933088346893,6.962973955039741e-127,2.4032865376984187,7.657779284696206e-125
RASL12,27.71408523163979,7.080741369146362e-127,1.3595699794973628,7.732069139060039e-125
GGTA1,29.304886133548653,7.580773169768564e-127,1.8135828835978884,8.219800316544125e-125
A2M,27.504054685772985,1.0062123775810128e-126,1.243059008597882,1.083402236196843e-124
PDGFD,28.754456574283545,1.3157573564365078e-126,1.7208068789682507,1.4068552789620076e-124
EFHA2,29.188761936260175,1.9353317554552544e-126,2.0221854966931216,2.055055381982383e-124
CBX7,28.814007895196582,4.026684184667402e-126,1.4263357453703627,4.2464970131043825e-124
ANGPTL1,30.593838924275477,9.833961462897452e-126,2.8515007896825395,1.030023841117225e-123
PELI2,27.722257477544353,4.741256387731745e-125,1.6175247850529066,4.932508419047681e-123
FAT4,28.238263928402148,9.239504734052463e-125,1.9480929398148028,9.547694925517167e-123
CTSG,28.601182858293118,1.1963191926381098e-124,2.9656762142857147,1.2279817739365985e-122
PTCH2,28.31924906168806,1.3409618826941425e-124,1.8759116031745995,1.3673370932345503e-122
SNCA,28.58394005391654,1.5116688224568396e-124,1.6780836157407322,1.53126084601105e-122
HLF,28.995556986777395,2.168820928607584e-124,2.771032129629633,2.1825709697889521e-122
GLI2,26.896455557430798,5.122614349656464e-124,1.4694976025132211,5.121616437770167e-122
ADRB2,29.421650535867812,7.124623096485724e-124,2.2442610171957593,7.07727882687682e-122
GRID1,27.383487071078317,8.345039192752501e-124,1.4804438558201056,8.236446695564761e-122
MATN2,28.26067809116233,9.892052969852206e-124,2.4586946507936513,9.701142648204738e-122
LOC134466,28.697982693786273,1.212582095654808e-123,1.9405018346560858,1.1816535776453847e-121
EGR1,29.73932442109273,1.7313084579190876e-123,2.5895153320105724,1.6765381337471816e-121
NBLA00301,28.121007051466265,2.267663308204361e-123,1.7470993961640238,2.182200747276409e-121
ALDH1A1,28.790072667642622,2.320541739451756e-123,2.193894388888875,2.2192162212632727e-121
HSPA12B,28.339008309583836,2.9058106168373603e-123,1.5603405509259227,2.7617756831756072e-121
RBMS3,28.941195134524044,3.333840080793186e-123,2.068547107804239,3.14914943091857e-121
GREM2,28.128899564342912,5.107934403587192e-123,2.501538267857143,4.795540610489756e-121
CLEC14A,28.801683042873083,5.407574784387318e-123,1.3548346812169285,5.046086603346154e-121
PLSCR4,28.954449436149183,6.857544493289397e-123,1.703780957010574,6.360579070070894e-121
HOXA7,27.470013648694657,9.52361855662321e-123,2.092944040343925,8.78054819858249e-121
CYTL1,28.26270641730012,1.1112585964243597e-122,1.907983767195761,1.0184552743539206e-120
ARAP3,27.82554804178332,1.1224404931772945e-122,1.1509062281745992,1.0226163475414677e-120
IGSF10,28.869923702958552,1.6565970922060097e-122,2.880460542989419,1.5003897310997607e-120
TMEM100,28.875740933702996,2.939354348065601e-122,2.948855568783069,2.64662215772901e-120
C10orf54,28.22243201259565,3.147448666475737e-122,1.4439235515872966,2.817515530100402e-120
GRRP1,29.83707860253548,3.3699635014779056e-122,2.0863925092592535,2.999267516315336e-120
SCN7A,28.222390584526377,4.1584639595697283e-122,3.0527593796296277,3.679762619856041e-120
CCDC46,28.082177394128234,5.988395912406031e-122,1.5524332969576689,5.2687618207608944e-120
ITIH5,30.926878482156745,8.157855054995281e-122,3.008821888227513,7.136732629645588e-120
CLDN5,29.25635605470243,1.1226127883060565e-121,2.438014133597867,9.765462769236357e-120
PCSK5,27.085931031818305,1.4826347789894574e-121,1.8150528749999886,1.2824790838258807e-119
SOBP,27.18673865728418,1.6429541359738627e-121,1.5536135661375745,1.4132159123793053e-119
LTBP4,29.13047514053957,1.8963375520661458e-121,1.624913592592593,1.6221060716201357e-119
CCL21,26.904850113510573,2.755349333799053e-121,3.471441340608483,2.3438736846687304e-119
PLAC9,29.14219150427777,2.803000030115629e-121,2.76097963425926,2.371307223279689e-119
LPAR6,27.484442517207743,4.743957273060424e-121,1.0568124523809637,3.9914049253175597e-119
MSRB3,27.247746305970328,9.79351280804738e-121,1.6042328353174593,8.165514370453595e-119
TPO,29.939845695331428,9.811133068350427e-121,2.513847836640213,8.165514370453595e-119
TSPAN11,27.21439513489157,1.2010608202683377e-120,1.679597894179902,9.942329811651395e-119
ANK2,28.60669179560729,2.0191957120833236e-120,2.0920809140211576,1.66254312186882e-118
TDRD10,28.528535735644578,7.287599407413413e-120,2.023770906746033,5.968466387018316e-118
BACH2,26.817980306007545,9.571184201906832e-120,1.6611303333333334,7.797223447447592e-118
TEK,27.94973941064306,1.380603452134738e-119,1.706508737433854,1.1187974396062403e-117
C9orf125,28.32575460681235,2.1783668649869114e-119,1.6944382579365094,1.7560374146703388e-117
ECSCR,28.763323456492323,3.470328268271184e-119,1.6116522050264628,2.7829502263839283e-117
USHBP1,28.97021554930166,3.7640229473314354e-119,1.8918036124338586,3.002832192749332e-117
EDNRB,28.119847529246876,5.340180581034316e-119,1.8974526560846616,4.2382866188755344e-117
PDGFRA,26.125834080285554,9.992969921446584e-119,1.6779615509259393,7.890346557975029e-117
LRRC4B,27.181690976212433,1.1210088497087058e-118,1.7350569503968227,8.806210846410686e-117
KL,28.671972992500564,1.3463550278911837e-118,2.1543682599206377,1.0522755514944442e-116
LIMS2,28.35533686381544,1.4027642853750348e-118,1.6266840449735396,1.0908263485817885e-116
D4S234E,28.082698709899272,1.6250288811978794e-118,2.7729125965608485,1.2573150594876257e-116
CDH23,27.55520013958184,2.0309674406529955e-118,2.0151829748677264,1.5635402841867087e-116
FAM162B,28.547054240933118,3.0622854221657577e-118,1.8431530238095228,2.3457715743823964e-116
LEPR,30.084377972542185,3.3867157946790656e-118,2.3498791283068705,2.5814486678551273e-116
SLC17A7,29.210294279534224,7.118712036206639e-118,2.2855773121693104,5.399350207954365e-116
PPAP2A,28.739612376048143,8.569338797892873e-118,1.403306677910054,6.467750464272382e-116
HOXA4,27.90911285511461,2.8079694915787266e-117,1.9861732089947104,2.1089905493579346e-115
ARHGAP20,29.117354074258436,2.867370511008309e-117,2.36200429695767,2.143150667863832e-115
PTPRB,28.002476465842154,3.903627537106066e-117,1.6879790509259145,2.903582279653242e-115
SYT15,27.21049325729708,4.088159523277856e-117,1.8445177387566254,3.026220777880248e-115
H6PD,26.629718974742428,7.280675621648604e-117,0.8152977447090137,5.3636632797379695e-115
C10orf105,26.580563828130355,9.586544819272052e-117,1.4029885595238119,7.028763361063419e-115
FLJ10357,27.22994857143976,1.3051358232987405e-116,1.0790540469576673,9.523780223379482e-115
GIMAP8,28.319264927204863,2.1378840057679594e-116,1.557405188492063,1.5526886809815694e-114
PRDM16,26.82951275423091,2.795058569534939e-116,1.7650940132275093,2.0204467978934017e-114
MYCT1,28.68559969490631,4.6258453095745713e-116,1.604962133597886,3.328230851940172e-114
PRDM8,26.780640571350965,6.83228349689528e-116,1.5066719173280534,4.892868325660309e-114
PAMR1,29.763812704906023,8.027804481583363e-116,2.803779623677248,5.722412296432363e-114
TMEM220,28.02934748310607,1.7780847675633664e-115,1.732769689814817,1.2616207910678873e-113
SSTR1,27.48850672146763,2.011365018059293e-115,2.29213833068783,1.4205957423421528e-113
SLC1A7,27.26808205741389,2.277027532001751e-115,1.9406043260582,1.600885521015112e-113
GPR133,27.43204223691219,2.460280737795857e-115,2.394431660052903,1.7218610236292185e-113
CACYBP,-26.53378488919583,3.0948324892670147e-115,-0.7452140403439191,2.1561599926354854e-113
NOTCH4,27.95140814968504,5.560185352475197e-115,1.3014733220899455,3.8563141383811084e-113
FGF2,27.336425744665735,5.593515529407239e-115,2.5507967208994673,3.8620340182189803e-113
FAM107A,27.2034638649252,6.432971139770734e-115,2.7439838531745924,4.421806099957589e-113
FOXO1,28.126530455672444,6.559362553520916e-115,1.4437523544973736,4.4886446771805124e-113
TIE1,26.99639715211553,6.9997209223098095e-115,1.2474397208994787,4.768792169947086e-113
GNAL,27.515352330914546,8.451358361587594e-115,2.105685799603177,5.732403730985206e-113
AASS,26.870827086476787,1.1813215244829701e-114,1.5212117169312211,7.977547154589601e-113
RASIP1,26.59155306780687,2.0640289169200353e-114,1.422573203703699,1.387766516760602e-112
TNNT3,28.19809053478873,2.2258483294492346e-114,3.3161211302910023,1.4900602925447767e-112
C10orf128,27.458247083442963,2.477047298399297e-114,1.9717674576719606,1.6510431711451938e-112
CNTNAP3,26.384773955644143,2.7340832540838902e-114,2.6603594120370393,1.8145120630659336e-112
LRRC2,28.706472930961827,2.9394911731262353e-114,2.3730607830687878,1.9424611842328174e-112
TTC28,26.857795351010243,5.592100820085608e-114,1.2033810026455196,3.679554543882825e-112
CDH5,27.658530901347042,6.485775279365701e-114,1.3904725793651007,4.249424764952923e-112
TRPM6,26.15055259275718,7.166607592488428e-114,2.2247609047619075,4.675604114472217e-112
SFRP1,25.810836395240187,7.652260112861308e-114,3.602787298280411,4.971386031971542e-112
SRL,28.076738444050836,7.943699195269917e-114,1.8371803359788306,5.139039349141635e-112
LOC728264,29.752213317020214,1.0749431525874453e-113,2.8330871507936575,6.925062644514182e-112
ARHGAP6,26.448144931596502,2.4859729892333265e-113,1.5248890654762057,1.5948552548010637e-111
BTNL9,28.95473514781316,2.706703160010152e-113,3.00071522089947,1.72925761637661e-111
SRPX,27.00070822566264,3.004742079166158e-113,2.037912946428574,1.91173610714551e-111
ITPRIPL1,27.250589841626116,3.056361071296879e-113,2.0008561435185164,1.9365757783851048e-111
NAP1L3,25.277928614660805,3.941310590404195e-113,1.254957612433854,2.4870639000185815e-111
CYYR1,26.84789189315971,4.169515405025374e-113,1.5436972566137692,2.6203277016806402e-111
EGFLAM,27.157803661170355,4.6307931949179375e-113,1.4583169570105845,2.8983871065915236e-111
ATP1B2,26.293230012617187,6.351555928620762e-113,1.600211184523805,3.959307960849144e-111
RAPGEF3,26.597518498583522,6.596720227552737e-113,1.6548373181216913,4.095552473533447e-111
WDR86,26.97620124235337,6.852245783966919e-113,2.316700343915342,4.237109571716412e-111
RASSF9,26.346376981410796,7.598478830114517e-113,1.870989764550269,4.679751141890929e-111
YPEL4,27.342443128175738,7.837857856129834e-113,1.595520897486769,4.8079481040171734e-111
TENC1,27.11524542724777,9.66671242100363e-113,1.2805424980158673,5.906284569293369e-111
PLP1,25.70077185556582,1.2500900114511267e-112,2.797951467592593,7.607761227791699e-111
NAP1L2,25.330459317036695,1.537146653439591e-112,2.0100514702381007,9.298939210414291e-111
TMEM88,27.559290589097024,1.540059426288007e-112,1.744403837962973,9.298939210414291e-111
GRASP,27.171190471782175,2.0793336971706265e-112,1.5559968968253992,1.2506055052865678e-110
CASQ2,27.336747905610505,2.563537713708622e-112,2.644807167989414,1.5358284115942278e-110
GIMAP6,26.831097277275177,2.7541518838336686e-112,1.4259469735449706,1.643630874239806e-110
WSCD1,26.193996897976376,3.4365626034818405e-112,1.7277011779100526,2.0429634905718107e-110
CNRIP1,27.504838902402472,5.715633522350635e-112,1.441211064153448,3.384754205524336e-110
HOXA5,27.177786240267373,7.813795973754968e-112,2.1944492235449706,4.609540866203266e-110
ALDH1L1,28.45023608953444,1.0183039577276914e-111,3.9298874332010616,5.984284746997429e-110
RUNDC3B,26.120838587298632,1.6279194474377526e-111,1.6102069325396844,9.530447046463527e-110
LRRN3,26.857578090426568,2.5611010830560603e-111,2.2990409933862423,1.4936845975687184e-109
MAP1LC3C,29.249324045920876,4.9218115573433344e-111,2.749503662037035,2.8596653791854835e-109
LCN10,27.17566713284812,6.939172446714638e-111,2.3373595621693104,4.014467739360541e-109
LRCH2,25.65384795950583,6.961504750336198e-111,1.497949390873015,4.014467739360541e-109
IGF2,25.490501183829277,8.06609856329355e-111,2.0677884166666534,4.63409401414294e-109
CLIC2,26.193549770153794,8.880213767428993e-111,1.2922852863756615,5.082849493572647e-109
SOX17,28.18757180858138,8.91976274624148e-111,1.864664818121689,5.0865772964400025e-109
SEMA3G,27.394581702467253,9.5606150379985e-111,2.132913054232807,5.431911060518926e-109
RPS6KA2,25.313169694318024,9.628982576998832e-111,1.0230236183862367,5.45064135066364e-109
POU6F1,25.74297051900789,1.024759206526312e-110,1.0146447169312172,5.779566850873856e-109
CLEC10A,25.41577454634786,1.2416549254677166e-110,2.5168224166666713,6.977284995411107e-109
LMO2,26.368727551554112,2.2378716515779206e-110,1.0962219226190522,1.2529639934307362e-108
NPR2,25.628877853289254,2.6033962332195704e-110,1.35976247949736,1.4523366595247002e-108
HSPB6,28.670336852521046,3.4917686768564643e-110,3.335051631613762,1.940893946482274e-108
LOC339524,27.26264272325016,5.977956566562092e-110,2.153148084656083,3.310884793358149e-108
TLL1,25.275437230422565,6.338761842983503e-110,1.8873194583333248,3.4981331934199634e-108
RECK,26.022687836639417,7.560707449789826e-110,1.526291081349214,4.157579021586212e-108
ZBTB16,26.58954979115448,9.948162011425446e-110,3.376342066798946,5.450955533449025e-108
ITGA7,28.194214137173446,1.6755353187881702e-109,2.603951027116409,9.148304008291296e-108
NTRK2,26.105393414405093,1.699541774888387e-109,2.8313060489417996,9.24658823602703e-108
GNG11,27.972808350231062,2.1191711160535855e-109,1.6148901170634922,1.1489041434463752e-107
AKAP12,27.112661233498514,2.1367715659401236e-109,2.092735246693131,1.154381466694038e-107
TNN,25.316894008982086,2.1816322895509706e-109,2.442104602513237,1.1744962364411291e-107
FLI1,26.299810926583465,2.425860169956843e-109,1.2078426481481426,1.3014274925723173e-107
CAPN11,28.129373312223247,3.032658114603447e-109,2.3999487387566165,1.6213137843940718e-107
NR2F1,25.06271013302739,3.127954510659531e-109,1.8942729371693057,1.6664745882569135e-107
HOXA3,25.30215770341388,3.809072919155627e-109,1.8553970218254001,2.0223550253875584e-107
HOXA2,26.655794923497517,5.432813395543242e-109,2.0421519801587285,2.874537039559426e-107
SYNPO2,25.922672685469788,6.062519014842497e-109,2.038114406746022,3.1967330572441754e-107
RUNX1T1,26.066113727795603,1.1128885972960736e-108,2.032452406746029,5.848172604971893e-107
SV2B,25.49623531153502,2.5296174924433154e-108,2.0609876375661385,1.3247796099030522e-106
LRRTM2,27.841500979660875,4.16401634482277e-108,2.029829716931222,2.1733342258046168e-106
PPAP2B,27.426221486448533,6.262007222602619e-108,1.4164653743386246,3.2573015272436664e-106
GIMAP7,25.792837644485093,7.415699080787523e-108,1.5647010396825243,3.8444282406358753e-106
GIMAP5,25.48373427824403,7.562552649697958e-108,1.4710251587301535,3.9074034613221296e-106
FGF7,25.594885112359847,8.810692405492999e-108,1.7166858862433827,4.537064580848686e-106
C5orf4,25.29742635761096,1.2367968235902315e-107,1.998377087301586,6.347653564272932e-106
CD200,25.622630581297315,1.5462465507204253e-107,1.2305976402116343,7.909487754632022e-106
FAM72B,-25.90388007090173,1.8041915780339164e-107,-1.767358094576724,9.19838997582391e-106
CCDC8,25.53556962317928,2.9303235067840633e-107,1.9554057387566077,1.4890492090413935e-105
ARHGAP24,25.461489661398172,3.183502683703674e-107,1.1742764457672017,1.6123812770061009e-105
TFPI,25.69774107853,3.2673807826501766e-107,1.7020932235449573,1.6494380954250744e-105
SSPN,25.38915437422846,4.6982377776483636e-107,1.3857142824073971,2.3640119955049625e-105
TWIST2,25.810589087444093,5.496406815827757e-107,1.9554258783068756,2.756618102387621e-105
FABP4,26.26887206427289,6.182957216142296e-107,4.572573578703705,3.090876371978667e-105
ARHGAP23,24.657678537613144,7.32297021835462e-107,1.0250695423280387,3.648924674822204e-105
CLDN19,28.1052790973737,8.996682485093234e-107,3.567765279761903,4.468449039450984e-105
SOCS2,24.922094308341535,1.1469835943572195e-106,1.8259939457672,5.678490804603894e-105
CAV1,28.470119474185502,1.3170078690043693e-106,2.2408502367724914,6.499349409955216e-105
USP44,26.82846029040364,1.5646962193323633e-106,2.0059337123015872,7.697005651456995e-105
ABCG2,25.32736351285214,1.5972889774160333e-106,1.7449666666666612,7.832311587667091e-105
LHX6,25.41986287901063,1.6309034568446008e-106,1.6088217982804212,7.971752547630577e-105
LIX1L,24.95190104472576,2.027660387783541e-106,0.9920944629629709,9.879711073007337e-105
C20orf160,26.29273473335818,2.1303584563921593e-106,1.420352021825395,1.0347359354280781e-104
AMOTL1,24.773407799529007,2.6227161367385157e-106,1.4021995436507897,1.2698729672126706e-104
ADAMTS1,26.23124001200238,4.415721471796746e-106,2.009963575396844,2.1313123354625238e-104
PTRF,25.921979924410195,5.545423809415452e-106,1.4172579735449649,2.6682153247990534e-104
LUZP2,25.824301364997012,5.891885497831299e-106,2.6492463181216928,2.826086012775966e-104
C20orf194,26.04321710840298,6.255995874661763e-106,0.9850078630952268,2.9914151702536386e-104
PCDHB18,25.030540111926033,6.647890868714619e-106,1.2204201937830663,3.1689651921238074e-104
FAM70A,25.871044884416992,9.570698189883245e-106,1.9703174193121633,4.548149383630627e-104
VIT,25.788420961725812,1.1917794067482518e-105,3.002939373677246,5.646100777139333e-104
PODN,24.786113970046443,1.240511723359569e-105,1.8037055423280428,5.858944479928615e-104
KPNA2,-25.99955612041032,1.487019625302675e-105,-1.395065699735456,7.001725128680516e-104
VWF,27.08241801782116,2.2659931441281384e-105,1.6406491719576675,1.0637041597603948e-103
TXNIP,26.815232616235715,2.9061537433169066e-105,1.550655658068779,1.360062285284207e-103
ROBO3,25.427466632684638,2.953922820172478e-105,1.710025986111119,1.3782287776422923e-103
CALCOCO1,25.343266690483944,3.587589957225929e-105,0.8612348068782989,1.6688254553295355e-103
TLE4,24.455966831210258,4.2483400832245425e-105,1.2804077486772423,1.9702316946207315e-103
LOC145820,26.816596732925767,4.6469944558277556e-105,1.940667033068784,2.148641850942341e-103
KANK3,26.404984109201866,5.423565045850358e-105,1.5949294067460231,2.5001985332622144e-103
PCDHB15,24.653248741994574,5.518659635672419e-105,1.1956936190476206,2.536441862998455e-103
MCTP1,25.019287119401586,5.869309479828475e-105,1.6045889722222384,2.689576132765447e-103
ELTD1,26.429386472804254,6.456341446907125e-105,1.4071250436507885,2.9498008681907716e-103
C1orf190,25.05121476883908,9.664347259697058e-105,1.384240501984129,4.402424696969101e-103
FLNC,25.121575192785066,1.639772317948533e-104,1.9644269821428573,7.447662058835859e-103
DCAF13,-24.759974302344375,1.8291056826512563e-104,-0.9103628796296306,8.283158881112175e-103
NR3C2,25.460149136516435,3.373105057482055e-104,1.870002122354502,1.5230410137844926e-102
ISM1,25.260161887427223,3.40672698176037e-104,2.0353317500000205,1.5337244250925267e-102
KCNA1,25.915578830739243,4.420488065244673e-104,2.427772779100527,1.984322295643505e-102
CLIC5,25.614774102284628,5.037348013015993e-104,1.810727866402126,2.254652539430443e-102
