gene,t_stat,p_value,log2FC,p_adj
OXER1,-22.499661314362722,1.691181403517181e-93,-1.4611710174778842,8.826820362696283e-92
MICALL1,-22.96153726571789,1.7291474797263783e-93,-0.9232898306558628,8.994487751806435e-92
C2orf71,-23.824319028971555,1.7688772387223084e-93,-1.5255313482315611,9.170169307948614e-92
EMILIN3,-22.69698570344831,1.924014654583209e-93,-2.401791791482797,9.940957596180425e-92
CHI3L1,-22.4122126136524,2.3497338942818495e-93,-2.5716960810634513,1.2078462264806471e-91
PTPRZ1,-22.615630052618243,2.3534056500889404e-93,-3.2831223658181377,1.2078462264806471e-91
SH3KBP1,-22.519257389944357,2.5854110822031806e-93,-0.9432704479250322,1.322510778494431e-91
ULBP3,-22.434461867107107,2.690474570138331e-93,-1.86067103758614,1.3716965879609234e-91
QKI,-22.395956730238076,3.0702693707392454e-93,-0.9228150263037751,1.560162953837365e-91
TTC7A,-22.383223006075728,6.16062018590644e-93,-0.8005150947805433,3.120232532973732e-91
FNDC4,-22.373855733490313,6.350627276861078e-93,-1.409048893502315,3.205921579732132e-91
STARD10,22.470408539388952,6.4946843584373355e-93,1.5785199327188568,3.2625315427132634e-91
PROM1,-22.35455304337746,6.505145051717685e-93,-3.6676480989543725,3.2625315427132634e-91
ENPP6,-22.54727428299977,1.0097333933845973e-92,-1.557215401839089,5.047683460370989e-91
DSG1,-23.18296831331973,1.1332455439907699e-92,-3.2432807199843534,5.646790175024558e-91
SLC9A3R1,22.353786624330464,1.9238785942982927e-92,1.3972303015151688,9.555470553680908e-91
PHKG1,-22.614757677956508,1.9393903335830903e-92,-1.7895478342862146,9.601541146681299e-91
RPS6KA3,-22.32284587231531,3.1799872827239794e-92,-1.1178841856698725,1.5693033394904202e-90
NOD1,-22.276657855548187,3.2009662602400714e-92,-0.7101446234864541,1.5746095050772006e-90
DACT2,-22.61701350402404,5.014585926443899e-92,-2.2754714832286282,2.456017512421401e-90
KIAA1755,-22.231905256442346,5.024651012617661e-92,-1.5488967419186546,2.456017512421401e-90
CUBN,-22.625506572874098,7.085693902756318e-92,-1.224586130192816,3.452481931036045e-90
IRX6,-22.382298439190542,7.246495465652233e-92,-2.323582566683335,3.519693712449446e-90
ITPRIP,-22.18359465189803,9.004381890303007e-92,-0.9172226457033457,4.359763143553314e-90
TMBIM6,22.340414585890116,1.1378974750541889e-91,0.6044870198473884,5.492228032416722e-90
NCRNA00087,-22.160544131095474,1.406622657527952e-91,-1.4460852546683718,6.768052830611836e-90
LASS2,22.27349436554361,1.4648638287895492e-91,0.8409386513336532,7.026326595598968e-90
FAM20A,-22.15047698738859,1.4976221861944454e-91,-1.4212895969652877,7.1611455903217e-90
C3orf55,-22.44843744639445,2.1297336017228193e-91,-1.9977010863894238,1.0152169741710913e-89
SPHKAP,-23.54501988981919,2.72107411569183e-91,-2.6146589389361083,1.293098091336639e-89
FAM13A,-22.291488169445273,3.1590501930153997e-91,-1.2624167240929491,1.4966121791340956e-89
ANXA8L2,-22.126896378184927,4.051290523781195e-91,-2.9779730163474762,1.9134269998361674e-89
C9orf170,-23.038067066290356,4.771698728380127e-91,-1.3851820889763262,2.246784260577028e-89
MEIS2,-22.2431028761157,5.143877777818407e-91,-1.4078674539683922,2.4146428702765247e-89
RGS6,-22.078757349224247,6.728263454893971e-91,-2.136774004912938,3.1487863955927805e-89
SCRG1,-23.3171929598695,6.775633644273974e-91,-2.8588828574378837,3.161346400632921e-89
LOC100190939,-22.31016192280877,7.682381874236084e-91,-0.9860520939762232,3.5735841002299995e-89
CDC14B,-22.064382140433178,8.061969777042463e-91,-1.215544374578811,3.738859899310928e-89
ESYT3,-22.140823124898926,9.577186303168848e-91,-2.041944701745613,4.428226351648371e-89
DTX1,-22.03962137770402,9.976150695679473e-91,-1.5632796330514642,4.5988859958496055e-89
COL4A4,-22.047904974814738,1.2731656282943652e-90,-1.7485824047303344,5.851621247417416e-89
AGPAT4,-22.042392751443334,1.3277073089430415e-90,-1.1670762679072162,6.0841397130345276e-89
LOC84856,-22.166793650251662,1.4498365464049579e-90,-2.1272520026738455,6.624075164687578e-89
HLA-DOB,-22.008583333289664,1.4563195199712722e-90,-1.868688292102341,6.63400936360878e-89
PROS1,-22.277577326513377,1.4912493439451061e-90,-1.3889749945653254,6.77308735950525e-89
PRKX,-22.000769082910068,1.6843256016906867e-90,-1.2749662588856676,7.62751802624456e-89
FBLN5,-22.094731388418488,2.903820296119553e-90,-1.4431599698919673,1.31114724631533e-88
KLK10,-21.996925323093382,2.9996176062046696e-90,-3.4349879274363597,1.3504418796120848e-88
SOD2,-22.1118065818547,3.3118311142138742e-90,-1.0676736793765311,1.4866549173630037e-88
APLF,-22.186086959556338,4.003314532432217e-90,-1.1191410371513673,1.7918323795307805e-88
SLC25A27,-21.937336977195667,4.333213633081536e-90,-1.8353414833373174,1.9338692843059825e-88
ABCD2,-22.263204738844248,6.316981718175884e-90,-2.184789004043385,2.811056864588268e-88
ALPL,-21.96538937467109,6.702458395646608e-90,-1.641679062411682,2.9739986143449804e-88
CDK6,-21.905793458747464,7.179093647431731e-90,-1.4891703984695965,3.176336347399608e-88
SHANK3,-22.033444521453937,7.750142074395879e-90,-0.9948740467598718,3.4191672641682906e-88
PRRT3,21.986483427031605,9.081705919852878e-90,1.4446670110432391,3.9951721727992794e-88
KCNMB1,-22.313091200640585,1.0021039440960079e-89,-1.7645775874437453,4.39583886816132e-88
KRT6B,-21.88286915022925,1.1280376551361432e-89,-3.811331562357335,4.934203345491817e-88
WIF1,-22.872363395738308,1.2805410077281527e-89,-3.5929412300819603,5.585407902546847e-88
RARB,-21.879054882394005,1.3293209551730958e-89,-1.3098837949175026,5.781795126214733e-88
SLC2A12,-22.078736011925564,1.4312461682820975e-89,-1.3660700957587792,6.20757669099703e-88
RASGEF1C,-23.106347999833087,1.4621532553161121e-89,-2.1997901599965246,6.323812829242185e-88
EPB41L2,-21.974149588593743,1.4693053915571659e-89,-1.1582928485250452,6.336945410029603e-88
CREB5,-21.98292106592571,1.6404444543094003e-89,-1.483235021521275,7.055285827654144e-88
HN1L,21.925587248333752,2.0130017083740247e-89,0.7513114937719081,8.633478357614167e-88
CELF2,-21.971910783892405,2.1395160033418637e-89,-1.3936262548640315,9.150591084292966e-88
PRR15,22.80738036353477,2.1908224203983793e-89,2.5436634529684055,9.344070029604944e-88
SERPINB5,-21.852838280274838,2.2880594928784017e-89,-3.228207370491953,9.731837572333909e-88
MT1M,-21.894444977435363,2.747051769031183e-89,-1.955830814004043,1.1651888729414084e-87
IFFO2,-21.994688138939885,3.5427446198940575e-89,-1.1946248130475468,1.4985615085854067e-87
CCDC129,-22.348326001734222,4.139676064193189e-89,-2.375867389295886,1.746262804394042e-87
C11orf92,-21.884649771579717,4.287907730159635e-89,-2.1824113117106227,1.8026723460322805e-87
WWTR1,-21.791438869833566,4.296815944624582e-89,-1.1651857138975306,1.8026723460322805e-87
FZD9,-22.394446952536025,5.497552973300862e-89,-2.2013677436360073,2.3001582372259067e-87
BPI,-22.876195212984953,6.333839856580282e-89,-2.34503745842482,2.642876213327008e-87
KLK5,-21.95402686709694,7.64063981668347e-89,-3.761394791417571,3.17953868263447e-87
SRF,-21.875260804405887,8.12488205940805e-89,-0.6663912529075589,3.3719355544125535e-87
NRN1,-22.009757568250873,9.119136939772417e-89,-1.5175155768352804,3.774391168324621e-87
ZNF462,-21.732517095849477,1.171350408278295e-88,-1.6682341057803107,4.83519630998952e-87
CFLAR,-21.73179444411363,1.2515871183183701e-88,-0.8343788906762821,5.152590069718702e-87
MAGED2,21.823972800247883,1.3020974814767992e-88,1.207229584139478,5.346238645946208e-87
C22orf23,-21.83687717588337,1.3305501708971355e-88,-1.067500757048756,5.44853217587851e-87
SLC34A2,-21.714735884708308,1.4989221131053568e-88,-3.666463794808812,6.121725139385458e-87
TBX19,-21.981742783162687,1.632197445908873e-88,-1.0950035553574882,6.6483979033489205e-87
ACE2,-21.997933235830867,1.6666020440654741e-88,-2.5161412126910228,6.770625771101874e-87
VIM,-21.752449047865248,1.7074002270933667e-88,-1.072618185474239,6.918116130672781e-87
PDE1C,-22.340819170361065,2.0530626516893102e-88,-2.2289548988065415,8.296851876131314e-87
RELN,-22.006433461582024,2.105785994763714e-88,-2.748710338905674,8.487640565805471e-87
MAP1LC3C,-22.261228354386322,2.6963026152530425e-88,-1.968562351361925,1.0839418111501593e-86
ATP6AP1,21.692962027308855,2.908001986616574e-88,0.6972858106345612,1.1660027757274841e-86
PTGER4,-21.71980022252406,3.1384009335945314e-88,-1.2614970902806384,1.2551158227157144e-86
SUN2,-21.711753481579983,3.5249135037534583e-88,-0.8053187349188029,1.4060386843858031e-86
SYT15,-21.96310631916384,3.9800473452636253e-88,-1.5673069965870363,1.5834829192512673e-86
CA3,-21.94466015336965,4.858269430041002e-88,-2.623226357579179,1.9279065570706523e-86
SYT8,-21.763171373273202,6.156912933822609e-88,-3.0155619964783407,2.436966283857756e-86
KLF5,-21.584971363539804,1.111935601189068e-87,-1.8234250483685308,4.389864731155918e-86
IL22RA2,-22.19636638056703,1.154209721452888e-87,-2.266718690898021,4.5451066703862196e-86
ANKS6,-21.557324800497877,1.9042848622465806e-87,-1.4578713756222683,7.479661740819031e-86
ZNF521,-21.546986442396083,1.9452702809560772e-87,-1.424201504315116,7.621202675796622e-86
SLPI,-21.534516479772854,2.3575008152558438e-87,-2.887222816351805,9.21280204378026e-86
STOX2,-21.537173674818877,2.51750056881189e-87,-1.6629765912697572,9.813153483037133e-86
RYR1,-21.518831927406996,3.309231689476452e-87,-2.0017040406730304,1.286672735425983e-85
SH3TC2,-21.67346595198202,4.031030166957008e-87,-1.4861181159105232,1.563369558706223e-85
D4S234E,-21.782225227842115,5.619185881377691e-87,-2.219995949001108,2.173834296873676e-85
ANXA8,-21.4680819206442,6.749081565887489e-87,-2.9871979326536353,2.60440122481127e-85
ANKRD35,-21.51232863007392,8.632547673862078e-87,-1.745341492032784,3.322883413361361e-85
TCF7,-21.446458592207804,9.345061875133018e-87,-1.350556863981212,3.5881774985392286e-85
LMO4,-21.43539851325153,1.1248760030656773e-86,-1.326402743962083,4.308387019702048e-85
GGTA1,-21.60678283893785,1.239330699509584e-86,-1.4135495956609532,4.734981335074209e-85
PPP2R2B,-21.453050951476722,1.562931898971069e-86,-1.5331762260603035,5.956550111004344e-85
CXCL5,-22.096681283519302,1.9935934656884733e-86,-2.4736840030651557,7.579100886717388e-85
ARAP3,-21.45978168307291,2.274989843335952e-86,-0.956403912958403,8.627590792572328e-85
BIN1,-21.414967855229854,2.667769444256894e-86,-1.2958216348557707,1.0092296347229334e-84
TGM5,-21.604164476746327,3.6230349638450496e-86,-2.2377536433990555,1.367251699468682e-84
ANXA3,-21.48882697883315,4.2309799431832435e-86,-2.0359055009673686,1.5927725717650953e-84
EDN3,-21.83855148735789,4.413215307835614e-86,-3.0705383872089755,1.657323807188901e-84
HOXA4,-21.84565028302823,5.306389309433724e-86,-1.6019414893154478,1.9878947979890767e-84
CCDC125,21.62866021840318,5.4345457193528014e-86,0.9607850334775154,2.0309636029338611e-84
SLC22A3,-21.44884499637045,5.7214677781652965e-86,-2.0994193126236387,2.1330130600583796e-84
PABPC4L,-21.34218706190278,5.977321710971248e-86,-1.207451451055415,2.223015033425708e-84
SOBP,-21.512030109679205,7.646433625522431e-86,-1.3565414686637345,2.8369190007751533e-84
ENPP2,-21.637748572364238,9.24765043848104e-86,-1.7648997875046124,3.422742158684918e-84
C1R,-21.322162031445238,9.970008123531024e-86,-1.1955612443207677,3.681252160144057e-84
ALDH1A3,-21.293344938130115,1.03993933830869e-85,-1.750856896045752,3.8306090889805985e-84
CSGALNACT1,-21.283846251443432,1.1828216678792369e-85,-1.0911261130192758,4.346516759030217e-84
TMEM100,-21.691279071498116,1.1963339710381826e-85,-2.3015783162322547,4.385703369541642e-84
NKAIN1,21.30153538118412,1.365826496158139e-85,3.0763192327340736,4.995161653526572e-84
NMB,-21.395055783164523,1.6051393767475634e-85,-1.4160321786482912,5.856476536441287e-84
KCNJ16,-22.13668308995095,2.184311868159986e-85,-2.595537226908113,7.936632830724571e-84
PRKCQ,-21.24433763018774,2.1855766189694215e-85,-1.8161725457055375,7.936632830724571e-84
MCCC2,21.271202531474213,3.01359162118978e-85,1.0984348905458532,1.091771063328448e-83
LEPREL1,-21.512456339343398,4.167411313576092e-85,-1.4809434599247853,1.5062354928434528e-83
CACHD1,-21.277157834822418,4.545716722975426e-85,-1.4863386643768628,1.6391194469239492e-83
ALDH1L1,-21.56105735657864,5.268557760965149e-85,-2.891951623334278,1.895326725364028e-83
IFNGR1,-21.200658458884334,5.541354276972466e-85,-0.7306939245886035,1.9888165921339177e-83
FOXA1,23.010552522743268,6.40931928929982e-85,3.119612304623809,2.2949834673802167e-83
SHISA3,-21.663722457650273,6.58067563686113e-85,-1.7560886676376597,2.3508738464211324e-83
TNFRSF1B,-21.197137996056565,7.49478731791927e-85,-1.0983062379078685,2.6712324151389585e-83
CCDC50,-21.3552876519582,8.809576514699753e-85,-0.7139119475663716,3.1325877505042057e-83
SLC39A6,21.15169168793198,1.1424282033634762e-84,1.8608890850198865,4.052987798891116e-83
ELAC1,-21.183227054693425,1.4075005317263474e-84,-0.834953851003239,4.981904755630016e-83
MTMR8,-21.12058298432135,1.4664905874288447e-84,-1.3530923778830872,5.1787971501472304e-83
MAMLD1,-21.147420013024547,1.8516672279457627e-84,-1.3021676468989707,6.52405499054483e-83
C11orf93,-21.12941718884553,2.444036770958324e-84,-1.5995671409317174,8.591514648960116e-83
IFI16,-21.08599219431756,2.5531061593627583e-84,-1.045020429447165,8.954481898794621e-83
NXN,-21.129056596866647,2.6492539726144887e-84,-1.2099936517684355,9.270582594623926e-83
PLTP,-21.109432967209877,2.662644168000351e-84,-1.2092509825873314,9.29631116886653e-83
RP1L1,-21.15831188883258,3.145954655567028e-84,-1.2209923816873567,1.0958883219856456e-82
SKI,-21.099852569567414,3.168515098662664e-84,-0.6123860128040768,1.1012556879031384e-82
NIPSNAP3B,-21.32482008169713,3.4988094093907226e-84,-1.3580504146648957,1.2133146053240755e-82
RSPO3,-21.134929525063832,4.0986677374983168e-84,-1.7603198218516924,1.4181390371744176e-82
RNF150,-21.308345445845465,5.282230561652956e-84,-1.8868987641572996,1.823553900398443e-82
C8orf47,-21.180604151927575,6.316101611342994e-84,-2.097357506902026,2.1755932105111428e-82
KIFC3,-21.022941618499413,6.737999821451683e-84,-1.0734201202147746,2.3157362332788294e-82
FGF2,-21.121867000772976,8.754214852942894e-84,-2.0398687572009226,3.001974300462399e-82
IFRD1,-21.31674534059952,9.537437965049234e-84,-0.9220558515032362,3.263287385508068e-82
FSIP1,21.128548333636587,9.941876370228162e-84,2.8324119198495774,3.3941257310954104e-82
C10orf105,-21.041215462136556,1.2941221933668525e-83,-1.210988032868856,4.4083184538206695e-82
ROBO3,-21.064200863138456,1.4189539683011072e-83,-1.4583037933957943,4.822877317865816e-82
NECAB3,20.97808746141533,1.4519361469633629e-83,1.0825575683137245,4.924110320439405e-82
C11orf75,-20.96574084956916,1.618735321196264e-83,-1.1283422501684663,5.477729173727226e-82
ERGIC1,21.052022115630862,1.652905642622716e-83,0.7957942354514067,5.581093899004815e-82
LOC158376,-21.55104270855908,1.741639807211186e-83,-1.5534329079802616,5.86783984937213e-82
FAM135A,-20.98907149445688,2.1342237776325435e-83,-1.1783532396034966,7.174812992185212e-82
CLCA4,-21.87475606929269,2.2260199712533297e-83,-2.2380784222082126,7.467108822960244e-82
CCL23,-21.35952733726013,2.640112184536173e-83,-1.4362950272820143,8.836914631587708e-82
PTCH2,-21.076465187837222,2.899340351554206e-83,-1.5091778917849576,9.683545204529307e-82
CRHR1,-21.33020781502013,3.576195816224965e-83,-2.2905375470098486,1.1918330515674415e-81
FGF9,-21.010782016901857,4.121919444620133e-83,-1.826372472881023,1.370738524596462e-81
ELF5,-20.898860998205663,6.010118266044622e-83,-3.48747694887068,1.9943489427217466e-81
KCNC4,-20.92214576257578,6.333750469718805e-83,-1.0577965500749968,2.097220558758289e-81
FABP5,-20.895322504099497,1.3130274366214558e-82,-1.6551631964522517,4.338344086193252e-81
ANGPT1,-21.14383449079117,1.4377784624213073e-82,-1.7480343280580914,4.740358669357788e-81
SMOC1,-20.77824505870989,3.4333424411338025e-82,-2.6049830063476875,1.1295549907294265e-80
GLT1D1,-20.82885264810472,4.023522026998113e-82,-1.3386372426686375,1.320899118330276e-80
TNFAIP3,-20.74364280870893,5.201643425068922e-82,-1.0767254907501957,1.7040362513997064e-80
PROX1,-21.038807854055147,5.293384514766058e-82,-1.926702542336038,1.7304085217378555e-80
TOX,-20.734172496719452,5.853969690731198e-82,-1.7031051977130964,1.9096095620378867e-80
C13orf18,-20.763984237459113,6.969598292670262e-82,-1.2264709587835059,2.2687294907451167e-80
IL15RA,-20.72321150821091,7.166729497948036e-82,-1.0695747972870162,2.3279775122343016e-80
WDR91,-20.70966438505471,1.2242447937393963e-81,-0.6039632344949091,3.968357281937997e-80
HCG11,-20.742067913867253,1.302987757731792e-81,-1.0849356812895419,4.214727417184118e-80
PARD6B,20.677585717426812,1.3724728078115823e-81,1.6773106231386397,4.43018109473269e-80
IL1R2,-20.740897219376663,1.8594325399227369e-81,-1.8155152540162143,5.989473392717653e-80
PLEKHF2,20.671698781333784,2.1047332022784935e-81,0.9993278722201566,6.765464951040076e-80
GIMAP5,-20.744048456398055,2.5614942804865593e-81,-1.271517990369773,8.216526549302408e-80
TMOD1,-20.637316911436972,3.1224268637434696e-81,-1.3387446848981517,9.99501172994973e-80
AGR3,21.32101512956351,3.614400008158513e-81,4.204344273494051,1.154583338705739e-79
MAL,-20.636769095805878,3.753323567486056e-81,-1.826815731179757,1.1964787364095818e-79
HOXA3,-20.69890085801697,4.818303369956118e-81,-1.659464121432146,1.53279787163666e-79
LEFTY2,-20.945778333767624,5.883728743331264e-81,-2.218586664963802,1.8678715765169377e-79
SV2B,-20.639952947577477,7.065243484612591e-81,-1.7802701843438102,2.2383447311230463e-79
CLEC1A,-20.754525897248836,9.966234454086078e-81,-1.1340054189039357,3.150926322167625e-79
FLJ45983,20.740867312611098,1.0360754128935284e-80,2.7993576998326173,3.2689453140003393e-79
KIF19,-20.562295979090713,1.099113200501694e-80,-1.845127512988849,3.4607455926635144e-79
KRT17,-20.526468202758423,1.3591813848588229e-80,-3.4805054352079283,4.270880771973734e-79
ACADL,-20.78081294126271,1.4221386037012532e-80,-2.510081215082282,4.459606533846883e-79
PPP1R16B,-20.65763282024536,1.5193922958419618e-80,-1.5812038825242976,4.7548949550972934e-79
LRRC2,-20.800948506362975,1.5910256203792537e-80,-1.7074915985522012,4.968969873626647e-79
