gene,t_stat,p_value,log2FC,p_adj
ABCC8,-36.82311689192605,5.516257265707182e-132,-5.17352663425877,2.498053327061573e-129
KIF2C,30.57905331537784,8.224051510202028e-132,2.191983085508303,3.6178777457880177e-129
MYBL2,29.701159028818125,1.2231677909313136e-131,2.5161619085993525,5.231420688047066e-129
RABEP1,-34.98587086050751,4.302235016181703e-130,-1.5654975061523135,1.7903111498418832e-127
C1orf64,-36.86960983259205,8.827095375944629e-129,-6.370394607639247,3.576599671142617e-126
SCUBE2,-36.203390801580206,2.4842687406448187e-127,-5.080814301930614,9.807765589668788e-125
CDCA7,33.1574624039879,5.615195560656567e-127,3.1281302944438725,2.1614291511857294e-124
MAG,-29.276843935382075,8.412904767296661e-126,-2.64219776784167,3.1593535293187e-123
C20orf26,-31.595754405976315,2.3676511020373404e-124,-2.50424970971543,8.679696194778316e-122
TPRG1,-30.73347751986204,2.6873042485181574e-124,-3.69933160549028,9.622424073124202e-122
CDC45,28.288083308271656,1.9557470156740537e-123,2.0794806297875192,6.8437810909848644e-121
DEFB132,-28.13791948716271,1.4579440675131628e-122,-2.7139413105264985,4.988436623888926e-120
TFF1,-34.44777278168461,1.7182662116618476e-122,-7.395419648365737,5.75133583933858e-120
KDM4B,-31.3391015568716,5.941133030367462e-122,-1.5645467514124203,1.94628989933123e-119
TUBA3E,-28.212411623562474,3.973384166371932e-121,-3.0437553065751626,1.2745457502005967e-118
CCNB2,28.528673620425483,5.1356051025120985e-121,1.9615055310041365,1.6010305371103157e-118
TPX2,28.381621345153327,5.285854771443878e-121,1.9506401164604341,1.6010305371103157e-118
TUBA3D,-27.678664151007613,5.303147197027089e-121,-3.1587299807632245,1.6010305371103157e-118
CDCA8,30.611448151933498,8.392548265526935e-120,1.9982452991230808,2.4850012623907353e-117
ABAT,-33.574834722014955,1.810639509725281e-117,-3.101446599771272,5.260078590800028e-115
PGLYRP2,-29.536070628539374,2.050273879331444e-117,-3.9685218900557997,5.845938318530786e-115
MELK,28.155297311533015,1.5722844569022964e-116,2.2498620091158115,4.401538869622665e-114
ZNF695,30.83981916920683,9.183493210308432e-116,2.617529335205007,2.5249686599842665e-113
CDC25A,29.96038009098021,6.29331517366192e-115,1.9877997331115091,1.6999679601556591e-112
DACH1,-34.0837872407432,2.114480785954881e-114,-4.206319529652363,5.613217355404708e-112
UBE2C,26.820381242790482,2.9520824894354667e-114,2.188036117465602,7.703934591497946e-112
CEP55,27.768312880188073,4.731526042049455e-114,1.9984559434681701,1.2141884411572576e-111
CDCA5,27.75149079434844,5.768003248846331e-114,1.8083240884198073,1.4559007544669992e-111
UBE2E3,27.058666831940418,2.078240579392611e-112,1.3619389024643915,5.161075838856134e-110
CENPN,30.752481074080276,2.9822476897396133e-112,1.4972538074936708,7.288518679193781e-110
BCL11A,30.30425749975259,3.161818705792665e-112,3.741437767321755,7.606644158295259e-110
BUB1,27.229905326050723,3.6631129701595534e-112,1.9955968068697718,8.677069292545638e-110
C11orf75,29.755057790274396,5.119178858845731e-112,1.57553438355691,1.1942423771158746e-109
TTK,28.747674603696993,6.321853447033992e-112,2.1447403322241936,1.4527996645370506e-109
CCNA2,27.835661804971448,7.485915497106204e-112,1.8208951310179842,1.6950094251315326e-109
SPATA4,-26.909617659087818,9.514189682746863e-112,-1.8835493475096166,2.123043167322514e-109
EXO1,27.010827303272777,1.854097080385359e-111,2.0880257616720366,4.0782189638133395e-109
KIFC1,27.26937798210027,2.3842691547989493e-111,1.8362374883019577,5.170505940343581e-109
RAD54L,28.22647015013678,3.492431115424386e-111,2.0479175392533966,7.468466928359622e-109
FAM83D,27.353027002273073,5.201542559242329e-111,2.103147059893942,1.0970979559541665e-108
PDZK1,-27.344475871875318,6.2618331932556236e-111,-3.7514315101729525,1.302884401034552e-108
ACADSB,-32.97509350593476,9.18984908355874e-111,-2.5147042875463548,1.8866147511940522e-108
KCNJ3,-25.94090380635339,1.1196103397617206e-110,-4.255816902360404,2.2682421580672645e-108
MCM10,28.35767104092764,3.184433741197984e-110,2.3107193624137796,6.367626793925372e-108
FAM64A,28.469043958566495,1.2291361841110056e-109,2.2012995667394515,2.4262833111227118e-107
NDC80,27.624337219001816,3.3563015414563415e-109,2.0627963034210213,6.54138921946877e-107
THSD4,-34.15316580308416,5.953967645670413e-108,-3.7240649838827053,1.1424491450213628e-105
FAM54A,28.355112466706238,6.010156572496615e-108,1.9782238423278162,1.1424491450213628e-105
GTSE1,26.953562680929853,1.5659555371653228e-107,1.8651366183147866,2.9403679763090827e-105
ANKRD30B,-29.13552957615643,2.0257356939652123e-107,-4.4215814339191075,3.75786174457619e-105
DNALI1,-34.65627297789065,5.809828022571233e-107,-4.493904309209377,1.0649276436134438e-104
DLGAP5,25.58391207959537,7.554522131457957e-107,1.8844120706388061,1.3684350265653902e-104
GREB1,-31.08992177204481,1.1633738603735834e-106,-3.676400116980332,2.082845038159542e-104
BIRC5,26.398225459298033,1.77312058258699e-106,2.233666653668857,3.1380158172519406e-104
LOC284276,-26.987869980088917,1.908547302757925e-106,-2.3269243752382933,3.3216603346465156e-104
CHAD,-28.979411888595,1.920034875518217e-106,-4.366725811930263,3.3216603346465156e-104
MAPT,-31.874606665405068,2.749222037514817e-106,-4.100038671103257,4.703307967957293e-104
EVL,-27.40499148899546,4.36709008625063e-106,-1.6409997487088859,7.389020445934171e-104
CA12,-33.60613423069125,4.711372829045228e-106,-4.3639072163876325,7.884892114001019e-104
ANXA9,-31.38424694534304,5.3367070885271475e-106,-3.40937015788015,8.835406348607795e-104
DEPDC1,27.01211338668325,7.778249965939838e-106,2.1076672472357982,1.274060794952933e-103
C15orf42,28.466904775391928,9.732980307947977e-106,1.9602199369172633,1.5774599768576313e-103
CLSTN2,-32.386315703045156,1.0635119061778843e-105,-4.183384615784559,1.7057180020230086e-103
SKA1,26.739350590145445,2.601462246827984e-105,1.9763325162039438,4.1293519808670585e-103
ANKRD30A,-29.80923506630735,2.971853049375762e-105,-6.160983273543381,4.669145040942715e-103
CACNA2D2,-30.749352284227925,3.489389532458361e-105,-3.21714040327893,5.426881881945595e-103
WDR65,-27.945957927612575,3.86284628505329e-105,-2.345316922290388,5.947624425096551e-103
ZNF552,-30.523943765196005,6.241780815987437e-105,-2.3316012053308457,9.515316754827582e-103
SLC7A5,28.56917211261535,1.656413318724731e-104,2.4400327085716107,2.5003721439612434e-102
NCAPH,25.978129069690922,2.2712518035818267e-104,1.6919594216838245,3.3951906815290662e-102
ORC1L,28.161690491643103,2.6645399746345607e-104,2.018388061938932,3.9448001912931085e-102
LOC145837,-31.44702796459816,2.7251177220907455e-104,-4.010378097812902,3.9960607206696386e-102
CCNE1,31.68368309593181,6.357776032152623e-104,2.8470781939967447,9.234969581797543e-102
TMEM26,-25.750583703958654,1.487292966703235e-103,-2.3348176415029,2.1401728792831503e-101
IGDCC3,-26.03860500940592,2.839980383582274e-103,-3.1739196336348807,4.048812774631137e-101
KRT37,-24.779922377679373,4.302958788474736e-103,-1.7423041185747434,6.07822536386656e-101
KIF18B,25.718825923195933,4.799320606148047e-103,2.0373629189629368,6.717739942987407e-101
FOXM1,27.298572852208654,6.695395967073458e-103,2.2507063775952343,9.287298351804508e-101
KIF20A,24.98542080398767,1.4566583984105805e-102,1.875899941943075,2.002515121457831e-100
CBX2,27.857738756916962,3.787252595888911e-102,2.5525609224983548,5.160383028221377e-100
THPO,-26.206570372701844,5.937487802894693e-102,-2.4287999610065474,7.984864705508006e-100
KCNC2,-23.649385715776596,5.963885439588366e-102,-2.9688278508543884,7.984864705508006e-100
ANLN,26.227406533616232,4.1334129462856217e-101,2.0570028187931086,5.48639302878963e-99
RUNDC1,-29.14498593089892,7.420568458394767e-101,-1.157132573394362,9.765341243923439e-99
CDCA3,26.9309038745888,8.748187814866658e-101,1.9804606764063726,1.1414902354703555e-98
SKA3,25.782918222350954,2.050190827493002e-100,1.810785470174344,2.6526712748663655e-98
TRH,-23.733983914193704,2.2932080314563706e-100,-2.7272236967522736,2.942377005027812e-98
DNAJC12,-29.233362098669474,3.57089212284318e-100,-3.5829687653807314,4.5438864475550776e-98
IL20,-25.003825631421385,5.493161596716747e-100,-3.184124291185748,6.932640090544897e-98
FLJ45983,-29.571322542814507,6.541780067395902e-100,-4.343007004956503,8.188925829080871e-98
NCAPG,25.04561667275395,8.175152507035497e-100,1.653013743024501,1.0151034125066577e-97
KIF4A,24.038411170437072,1.0031631717391275e-99,1.8378246889189267,1.2356562684213875e-97
TTC36,-29.396768277425313,2.6269541900426916e-99,-3.957293354649755,3.1923918556095424e-97
FAM72B,27.316772574297847,2.648738768571211e-99,1.9544336158192062,3.1923918556095424e-97
STC2,-25.126892513401888,2.6539336073132523e-99,-2.7034599597934275,3.1923918556095424e-97
SUSD3,-26.286211433376355,3.03646525332321e-99,-2.8475053031090853,3.6242213570091057e-97
TROAP,24.10275430679357,2.045959637628725e-98,1.8207325707947817,2.4232031185053447e-96
ARSG,-30.787684143374175,3.101934880431899e-98,-2.576562230078684,3.6458390346572483e-96
B3GNT5,29.18633923592643,5.687791142273316e-98,2.502144310422506,6.63446365284714e-96
APBB2,-30.131251338196346,6.080867299092443e-98,-1.60993075976568,7.039632616851605e-96
KCTD6,-25.936367725001737,8.020880910837462e-98,-1.3767794209905961,9.216231595833165e-96
AFF3,-31.0037310654282,9.976846326612968e-98,-4.508674051159428,1.1378777991915547e-95
NUF2,24.7535405175606,1.27823091341522e-97,1.9695296705486847,1.4471265716069224e-95
CPB1,-24.5542657709885,2.699672729677466e-97,-5.508002973900375,3.034077446630945e-95
AGTR1,-25.25754870277421,2.876767441899578e-97,-3.269837625212302,3.209680311806363e-95
CDCA2,27.626085483899494,3.609878162797152e-97,2.303646083324674,3.9986542498264565e-95
STK32B,-27.783282008485763,4.09573526488778e-97,-3.030555897542551,4.504431133819796e-95
ERBB4,-32.06313948997877,5.47641607879353e-97,-5.4460444499324066,5.9801686783818426e-95
NOVA1,-26.875884470309064,8.409844203012245e-97,-3.4082436778621297,9.118758534773207e-95
XBP1,-30.706962248181537,9.341659647228694e-97,-2.6105891381581134,1.0058289062124489e-94
ANKRA2,-29.56080190299957,1.1507890352155467e-96,-1.1219516247270294,1.2304651927231788e-94
AURKA,24.545619259720393,1.390372752682808e-96,1.5937583186024646,1.476384087797048e-94
SLC16A6,-27.318084621070977,1.784756104830743e-96,-3.141135859242329,1.8821842291834897e-94
IGFALS,-25.847019822025587,1.9008176332733614e-96,-2.933514552355208,1.9909448367013567e-94
FANCA,26.771701278189923,2.10278102261477e-96,1.86286300734809,2.1876026625134872e-94
MPP6,26.462424613902726,5.9096175567174846e-96,2.1699198875255687,6.10673701481739e-94
MCCC2,-27.568254456953454,1.0712625718708804e-95,-1.5366021177775568,1.099615321273063e-93
NLRP8,-22.70529468265386,2.5740194876802652e-95,-1.1174761273439404,2.6246475531002016e-93
SLC7A13,-25.804129674058306,2.9268386502543058e-95,-1.8974094052199246,2.9647720196029965e-93
SLC7A2,-27.29859898630235,4.342685337787925e-95,-3.970524601400297,4.370217395158214e-93
SHCBP1,24.497052082634692,6.966889842368353e-95,1.5851121754878514,6.965532656035424e-93
?|90288,-27.25943621660186,4.5000254495800636e-94,-2.5424021446397025,4.470122054657047e-92
SGOL1,24.189946218092548,5.141333513115655e-94,1.833892400610023,5.074430262912932e-92
LRP8,27.539224588577383,5.371797623620837e-94,2.07668268170948,5.2681253510121034e-92
ABCC13,-22.48045557517873,1.0131330168515593e-93,-2.3971037286402557,9.872917126875606e-92
KIAA1467,-26.37694590746276,1.5869959258361224e-93,-2.251828680115068,1.5367909603835708e-91
FRMPD2,-23.71363397723926,3.664230149357179e-93,-1.7917582588125205,3.5261344756032803e-91
CCDC48,-27.802748303658245,5.772216432951325e-93,-2.8345465919725448,5.520174932804445e-91
SYTL5,-28.030256411362704,1.2478984847485906e-92,-4.373976987799372,1.1860427759058055e-90
SLC7A8,-29.295567574743462,2.0593413445902737e-92,-2.6364910410384272,1.9452563608991683e-90
WWP1,-26.410364807912547,2.902733950044393e-92,-1.5129761880004224,2.7252069895630193e-90
KIF14,24.043490102895284,3.994767362732076e-92,2.039119000207971,3.7277232172112593e-90
C10orf82,-24.69949903573343,5.213254053121712e-92,-3.6698180236386957,4.835450159994879e-90
RAD51,23.642277815832784,1.8716958308775855e-91,1.4152391095629326,1.7256587250312688e-89
CAPN8,-28.148477227178418,3.2848130512413707e-91,-4.766023080655774,3.0104920565454395e-89
KIAA1370,-28.207790386829267,4.9583134803627e-91,-1.8225121720217707,4.5173463110736384e-89
C10orf32,-28.17409824798591,8.133518821533599e-91,-1.143294499324119,7.366575840891343e-89
CTPS,27.495069405190833,1.1276469695041426e-90,1.3681514479567554,1.0153438824242855e-88
MS4A8B,-22.92084575751128,1.294394029274105e-90,-2.46455460729264,1.1587084226007788e-88
PTTG1,24.16974394868929,3.8115393153281327e-90,1.7523117144986387,3.392269990642038e-88
GSG2,25.4603116376991,4.065417255936705e-90,1.58822578073549,3.597426982164221e-88
SH2D2A,25.207549313380998,4.155083921794639e-90,2.0392917238570565,3.6557615510784036e-88
DYNLRB2,-28.01945156192721,8.81989473209909e-90,-2.760230944334687,7.715904499439185e-88
CYP2A6,-21.998207929529986,1.449726399850028e-89,-3.00333406900974,1.261098156976886e-87
ZMYND10,-26.94150673934302,1.6878882130528465e-89,-3.2778487816713433,1.4600233042907122e-87
BBS1,-27.36628213185912,1.8014036963152224e-89,-1.1657508023985343,1.5495090900651108e-87
GFRA1,-28.23555113351765,2.1862796177480336e-89,-5.566883904370727,1.8701192930259152e-87
C14orf45,-27.066741823089796,2.841345487217481e-89,-1.5455014020311157,2.41702742909876e-87
ELP2,-23.246565537789728,7.054866447173488e-89,-1.1418356192159553,5.968339488303857e-87
APH1B,-26.85606548640256,2.470932571633068e-88,-1.4238924603999878,2.078958951116631e-86
SLC4A8,-26.122276614274256,3.4636536976299676e-88,-2.871010167758488,2.898362825130903e-86
MCCD1,-21.638820007510557,4.8851128096199316e-88,-1.6245505459082885,4.06573415836314e-86
TRIP13,24.971907141900445,1.2965479879789573e-87,1.736677901112608,1.0732768478984949e-85
KCNJ11,-28.114389893186786,1.6403412571499862e-87,-2.934214916294068,1.3506061142426918e-85
TTC8,-27.79988987959384,1.6499855231687143e-87,-1.2341551696648292,1.3513205904376965e-85
DNAL1,-27.470327993109507,2.2975783978722464e-87,-1.2386693546150953,1.871736221801004e-85
SLC26A3,-22.932007885119805,3.506610945521639e-87,-2.9250862136494407,2.841646775168246e-85
CENPW,27.82500451555964,5.4499489844163215e-87,2.1468224013032406,4.393343691783147e-85
IQUB,-23.828323938528005,5.756143700892055e-87,-1.8834102414127751,4.616007529303905e-85
ADAMTS15,-26.96722981642308,6.870247272742506e-87,-3.7742710642612085,5.474641898279184e-85
SYTL4,-27.134918730216746,6.8979705674232755e-87,-1.8870106478111595,5.474641898279184e-85
YBX1,27.452328154428496,7.17948384504171e-87,1.2645733666077632,5.668846808313191e-85
LRRC46,-25.532544247275755,8.320651276488934e-87,-2.309841957817744,6.53638100531123e-85
SERPINA6,-21.8638431895322,1.0770213799325725e-86,-3.6161986742227263,8.417714815645593e-85
LRRC48,-25.909968705841155,1.1683370570786668e-86,-2.3300448649960077,9.085295791838501e-85
AKR7A3,-25.567341804094095,1.2515603093352479e-86,-3.7855145636199756,9.68355481549488e-85
KIAA0232,-27.069959255753986,3.658817191124887e-86,-1.1865603245988154,2.8167404145874946e-84
CENPO,25.00524284037308,4.113962855949463e-86,1.1352941951752067,3.15137741756487e-84
PYY,-21.560609543351482,7.253866317624767e-86,-1.840610659942463,5.529098004577651e-84
CHEK1,26.049939483854953,1.4104948426650878e-85,1.443402612561096,1.0698221227839587e-83
MAGED2,-25.469857236920447,1.6445135006069968e-85,-1.5982350845724795,1.2412046259238201e-83
MND1,23.549242731339135,2.0525175926845366e-85,1.9219987851374256,1.5415908963201857e-83
CST5,-21.26404144347982,2.1369726706081747e-85,-2.3725637317597306,1.5972314664734984e-83
HRASLS,24.242898455711035,2.21504190142618e-85,2.6501985494436924,1.6475845486115407e-83
KCNK15,-25.675704861835786,2.282845213030193e-85,-3.3924053403694887,1.6898542185108597e-83
MTHFD1L,26.68863466016053,3.143106149546841e-85,1.7935269297424874,2.3155217887355365e-83
OIP5,22.847893391858776,3.618925331719011e-85,1.4226248119649316,2.6533615872608385e-83
C1orf135,24.923727401669638,5.167468751633081e-85,1.6581544279227822,3.77078276629832e-83
LOC148696,-23.622168326631925,6.687884603862392e-85,-1.69732358757062,4.8572339266825116e-83
TFF3,-28.158507016769796,7.6415350576027e-85,-6.3796273196769455,5.523789449854872e-83
ASPM,22.71774822067743,8.178285868232034e-85,1.909104236421614,5.884162033325636e-83
WFS1,-26.550045779414255,8.607134069367265e-85,-1.3850677212228373,6.1639089891185015e-83
CCDC103,-25.176534241372302,1.058143387832785e-84,-1.5820233787390388,7.542700806695087e-83
REPS2,-23.738908835237172,1.2204877897354528e-84,-1.8145351590932783,8.659838939427081e-83
NEK5,-24.98692515978686,1.5478663064436902e-84,-2.4427106382794372,1.093233831207041e-82
CDT1,23.62195028559015,1.643573966186646e-84,1.773528501611735,1.1555300619806296e-82
CASC1,-26.524087215973022,1.976691552254654e-84,-2.617475079719938,1.383414537730223e-82
SCN7A,-23.868597323473164,1.9873202301333647e-84,-2.846129199161207,1.3845597096544534e-82
C1orf168,-24.392716872728766,2.602457128246573e-84,-3.0051891806176485,1.8049564145771392e-82
GP2,-25.463526706367418,2.671681029039766e-84,-5.260155734636574,1.8446579732791603e-82
CXADRP3,-21.870904389882696,2.70107041214241e-84,-2.430374350975704,1.8566241578462808e-82
BTG3,24.93740204375687,4.463756278661854e-84,1.603996018335593,3.054598018780292e-82
DEGS2,-26.59931024177243,5.346691333809754e-84,-3.9002931284877445,3.642610905604814e-82
SLC22A5,-27.00705842469392,6.260621878656405e-84,-1.541941453502468,4.2464667429811745e-82
FBXL5,-26.055212830866534,6.501891723225011e-84,-0.9943385610550664,4.3907731080041886e-82
NUP93,25.875329618631124,9.869146706470558e-84,0.9423574546809519,6.635600517009921e-82
C7orf63,-25.70826470917029,1.0820955502019619e-83,-2.1029438771619695,7.243923994112873e-82
CST9L,-21.18611969708829,1.3977136456437189e-83,-1.2707943936085409,9.316275758431316e-82
UPF0639,-23.44926771481953,1.689976147729528e-83,-2.6370400003466097,1.121575980456532e-81
EZH2,24.129259978526676,1.888239692838234e-83,1.483825211431144,1.2477779635463643e-81
BUB1B,22.149540008651,2.2462326177512662e-83,1.5479203883747514,1.4780018639109505e-81
PRKX,25.549144811013694,4.176108941793599e-83,1.768523812866091,2.73615103731047e-81
PPP1R14C,26.13727960129428,4.234882922695205e-83,4.120859051679327,2.762902218675342e-81
CIB3,-22.30667605100794,5.103355534768195e-83,-1.707906723337148,3.315458445942021e-81
CCDC125,-26.34462373424897,5.8225898152637544e-83,-1.4438442324356071,3.7668241758662194e-81
RAB30,-23.984416094132413,7.299631265514654e-83,-1.8709443000242576,4.70261182406398e-81
PLCD4,-23.46444631167082,1.1871656291108646e-82,-1.3844592501126485,7.616162163091659e-81
POLQ,22.472277123799522,1.875424442291049e-82,1.5769442670964517,1.1981705451433727e-80
MKL2,-25.433406146532437,2.902429180974658e-82,-1.332964357387958,1.8466405826225958e-80
C16orf61,24.97328148778958,5.742448886890593e-82,1.0462423971439456,3.638538498413764e-80
C10orf93,-23.268288027260297,6.251158055158652e-82,-2.2775866495095505,3.944634449806466e-80
GATA3,-27.37427691298403,7.594561917176676e-82,-3.719780725971379,4.7727946872967055e-80
FAM47E,-27.24263567769821,7.637681963000624e-82,-2.6957019271429044,4.7803816741593744e-80
INPP5J,-25.8973637435303,8.290462581518474e-82,-2.8109655427888205,5.1679454399854234e-80
F7,-24.859034116700748,1.1526558244588288e-81,-3.629133153096947,7.156226503706688e-80
CHRD,-24.382729238685293,1.3064804077844066e-81,-2.5706359172992217,8.078666200263658e-80
C1orf106,23.465437950253094,1.6132126999777427e-81,3.0015127733874047,9.935454376622921e-80
NR2E3,-22.796917154942033,2.733157199705484e-81,-1.558903600395136,1.676590494177902e-79
MKI67,22.287486766266728,3.0594876915601714e-81,1.7175182038750734,1.869322697894919e-79
FAM198B,-25.683765056859507,3.3050390823858663e-81,-2.2376218727253914,2.0113710178456595e-79
DEPDC1B,22.373661549296372,3.975473920685006e-81,1.6896821115385947,2.409857163653033e-79
PREX1,-24.67276862481923,4.0887653060364357e-81,-2.016965288031601,2.468812526158549e-79
NOSTRIN,-26.286191745524942,5.946700955486076e-81,-2.8627594520120674,3.576615414516372e-79
ELOVL5,-24.183025856333444,6.010951688542773e-81,-1.5417644787009053,3.601191562198174e-79
E2F2,23.747592081231478,7.180483679897038e-81,1.8545748882187851,4.285190202301345e-79
ATP7B,-24.752233308727828,7.479953111131249e-81,-2.0484169049599723,4.446673283864395e-79
PDSS1,26.073886488094136,1.1409918588875095e-80,1.3845715503795404,6.756866019727301e-79
SYTL2,-25.155339980391375,1.1568995802774194e-80,-2.2036801150740057,6.82482101054844e-79
RRM2,21.55644018706575,1.522698939440608e-80,1.6457694005407113,8.94847159181948e-79
DNAH7,-25.43528572331807,1.5855261574253103e-80,-2.467772005303113,9.282260929991446e-79
TUBA1C,23.709488901908824,2.059633194673093e-80,1.0693993778378577,1.20121864766597e-78
KLHDC1,-24.899064551826115,2.832015603717584e-80,-1.6550020311254432,1.6454545000165902e-78
CELSR1,-23.959647047244008,3.6450029719551754e-80,-1.9825227071851685,2.1098537879396179e-78
WDR19,-25.509480128173642,3.968594220730515e-80,-1.2362060899102243,2.2885560006212637e-78
C16orf57,25.12925927833632,4.393537823899856e-80,1.0013783144431692,2.524153055021869e-78
WDR93,-24.377201394915463,4.418456508297972e-80,-1.9589767633704116,2.52903252261204e-78
HMGA1,25.080342425277376,4.616737233598721e-80,1.5441079130705901,2.632737155026648e-78
BBS4,-26.02128165861667,4.7216874436292874e-80,-1.1785346608436535,2.6826502424191933e-78
CCDC74A,-23.202519049484916,6.294716144782238e-80,-2.3528556341201377,3.563225900044563e-78
PIF1,24.236109115562254,9.545250436692875e-80,2.048097497487083,5.383451317720154e-78
FLJ46111,-22.040596965519182,1.9263808314775185e-79,-1.5664240658902626,1.082499476724794e-77
MOAP1,-24.771688040085735,2.1205184246388232e-79,-0.9149442203043332,1.187258988515053e-77
MGC3771,-24.405364472408564,2.2537912331843338e-79,-1.373032519670029,1.257305203526782e-77
A2ML1,26.742055358265326,2.3693721815213933e-79,5.714259833281341,1.3170116779380826e-77
LBR,24.27817835433192,2.668937976548886e-79,1.2882390792346907,1.478188418162705e-77
PLCH1,22.406413863324975,3.21659398981749e-79,2.908079677480849,1.775121779972039e-77
BTG2,-24.04345493913126,3.6903886490074883e-79,-1.8162662550691273,2.0293183581702963e-77
ZNF703,-24.552706646012897,5.157085232851558e-79,-2.4623040119926536,2.8257523605058874e-77
KLHDC2,-24.975250142230355,5.193673433749643e-79,-0.8491105377630053,2.8357088602639454e-77
GRIK3,-24.313850601830367,5.422113857682791e-79,-3.736685523898654,2.9499748080120824e-77
BTRC,-23.30413137008121,5.602014257869819e-79,-0.9569898989636396,3.0371201946627324e-77
GPR139,-20.451062512428116,6.416081726347931e-79,-1.1601978250320615,3.466260011950144e-77
C9orf30,25.064830528392577,7.030810971315769e-79,0.9989167463865929,3.785083794592619e-77
KIF15,22.109155989876815,7.22173520005261e-79,1.652934157394884,3.874322539205924e-77
RASAL1,23.335732487687302,7.268473156803221e-79,3.128104381997167,3.8858569859478886e-77
ECE2,24.35119240161265,7.447259074233882e-79,1.553786656441705,3.967662559376439e-77
FGF10,-21.220437940895486,9.752572079033078e-79,-2.4192649925479106,5.1779431827887e-77
C14orf53,-20.536514164673427,1.57045184970813e-78,-1.2462563013413743,8.309363274898995e-77
C14orf174,-24.37559096878192,1.908708385308906e-78,-2.0272449663789716,1.0064514728973023e-76
CPEB2,-24.75152164833214,2.204423276152593e-78,-1.629509902603031,1.1584131461747943e-76
C5orf36,-25.604779630140506,2.5603133872473526e-78,-1.6605304894111077,1.3408552797090981e-76
KCNE4,-21.92780414132005,3.676530728032487e-78,-2.324387022980141,1.918899783712414e-76
C16orf45,-24.272578687326213,4.777152210104493e-78,-2.2079034348896123,2.4849261006411786e-76
LRRC50,-23.50886945723074,5.050914739838519e-78,-2.4856899518214335,2.618482634656353e-76
SH3BGRL,-22.11544524974151,5.147279048661961e-78,-1.3479390506395141,2.659485084303631e-76
LRTOMT,-24.456850546017254,6.477091863379961e-78,-1.2036875654223422,3.3353773719217816e-76
TMEM232,-22.62471485301307,6.987284380988913e-78,-1.9651132135801197,3.5861072538028764e-76
STMN1,24.35653309781183,7.315366842810549e-78,1.5602106885376514,3.737829781828091e-76
CDK1,21.411299621302383,7.331458038007946e-78,1.4479119770545044,3.737829781828091e-76
PARD6B,-21.77403106225869,1.1047412851246937e-77,-1.74976529149769,5.613762893420763e-76
UBXN10,-25.25600435427817,1.1383758285939919e-77,-2.952028628990335,5.765648892388715e-76
RARA,-24.27839458531718,1.2824915776443426e-77,-1.5418448649960013,6.474269777373751e-76
E2F1,21.74465364087802,2.279453848859197e-77,1.484484777823993,1.1469526441465704e-75
ESYT3,24.016062549652045,2.377734760473457e-77,2.671324711448478,1.192507560488919e-75
NCAM2,-23.932527388603795,2.4527608779691335e-77,-3.142025974836229,1.226141533704245e-75
KIF13B,-23.201273427314696,2.6981692683323373e-77,-1.5578756091643147,1.3444567062949191e-75
CIRBP,-24.450499649739353,2.7283364007259753e-77,-1.1962612838376359,1.3551030826444466e-75
NCRNA00110,-20.40096027041701,3.2021329672778693e-77,-1.6018196873591892,1.5853132249896257e-75
KCNH1,-23.111556166952585,3.2779584920887243e-77,-2.9008882491074846,1.6176515032913491e-75
BLM,22.678126850648635,3.487957601342254e-77,1.484270472427295,1.7157854053631528e-75
TENC1,-23.629296329999907,3.645502282352362e-77,-1.326434933797774,1.7875732051394686e-75
HPX,-23.462936758312118,4.024693205178434e-77,-3.37509575058057,1.9672444850835664e-75
RNASE4,-24.04765319081741,4.778809582676039e-77,-1.7040260458909593,2.328459846343765e-75
DSCC1,23.24846717617581,4.9883155997168116e-77,1.4440251637724817,2.4228736684176576e-75
PCP2,-23.25865383589828,5.482722771212186e-77,-2.611268853765904,2.6546378147281143e-75
STIL,23.17879226157241,7.180035869794576e-77,1.5209518292260285,3.465548974521225e-75
LRIG1,-24.36599025801887,1.0010974545604085e-76,-1.4969771385740458,4.816842971208316e-75
IFRD1,25.07067853929859,1.0970287179929342e-76,1.4053629440920563,5.261978557924364e-75
MLPH,-26.683427123705776,1.1878365227107642e-76,-4.3313163157256245,5.679850602539639e-75
PTPRT,-24.134126487931095,1.6874103570133868e-76,-4.627893242002025,8.043670980475268e-75
KIF18A,21.85953034067815,1.8101809202255648e-76,1.5311512980485897,8.602270255775623e-75
LOC728606,-21.906786877558286,2.1074088930352716e-76,-3.120227282416554,9.983930684942793e-75
GGH,22.29521015892236,2.2829077376798415e-76,1.6743785258743156,1.0782187250630835e-74
IQGAP3,21.250436588265444,2.921821040815623e-76,1.788807873210633,1.3757577542947447e-74
PHGDH,23.604034958303746,2.966400781423423e-76,2.3660435088905025,1.3924900253529403e-74
TUBB,23.976449122449086,3.745487058532886e-76,0.9044799443693492,1.7528651744751017e-74
C1orf59,21.44075746203524,3.787866750310564e-76,1.3280937107899229,1.7673267986221742e-74
INPP4B,-25.591136217989362,3.8655563083927084e-76,-2.8497659197254785,1.7981259963843666e-74
ABLIM3,-24.465286881856915,4.1170106250037234e-76,-2.650086570656133,1.90932568051754e-74
KIF16B,-23.909504877734793,4.142489674435207e-76,-1.4315887958822824,1.915372778296663e-74
